category,city,email,name,phones,products,site,social
Цветной металл,Владимирская область,,МТ-Холдинг,+7 (495) 798-73-38,,mt-holding.ru,"https://t.me/+79636257819,https://viber.click/79636257819,https://wa.me/79636257819"
Цветной металл,Владимирская область,,Ресурс-М,+7 (4922) 36-64-81,,resurs-m.ru,
Цветной металл,Владимирская область,,Прием лома,+7 (900) 474-82-37,,vladimirlom.mya5.ru,"https://instagram.com/priemmetalolomavladimir,https://vk.com/lom_33"
Цветной металл,Владимирская область,,Приём металлолома,+7 (900) 474-81-72,,vladimirlom.mya5.ru,"https://vk.com/lom_33,https://www.instagram.com/priemmetalolomavladimir?igshid=giosxsn0ah64"
Чёрный металлопрокат,Владимирская область,,ВладМетЦентр,+7 (4922) 77-77-88,,pokovki.com,
Чёрный металлопрокат,Владимирская область,,МеталлСервис,8 (800) 350-48-07,,metall-servise.ru,"https://vk.com/public170426712,https://www.facebook.com/Metall-serviseru-Металлообработка-114722603513737/,https://www.instagram.com/metallservise_obrabotka/"
Чёрный металлопрокат,Владимирская область,,Стройторгпоставка,+7 (915) 799-46-26,"Медь,Свинцовые АКБ",vizon33.ru,
Металлопрокат,Ивановская область,,Msg,+7 (4932) 93-03-30,,мс37.рф,"https://ok.ru/group/53444249977030,https://vk.com/msgivanovo,https://www.facebook.com/mserviss,https://www.instagram.com/,https://www.youtube.com/MSG"
Строительные материалы,Белгородская область,,Властелин,+7 (4722) 58-48-15,,vlastelin31.ru,
Строительные материалы,Белгородская область,,Центр Строй,+7 (4722) 29-36-37,,ckbel.ru,"https://vk.com/ckbel,https://www.facebook.com/ckbel,https://www.instagram.com/centr.stroy"
Строительные материалы,Белгородская область,,Стройка,+7 (4722) 40-00-91,,www.ooostroika.ru,"https://vk.com/ooostroika,https://www.instagram.com/stroika_belgorod"
Чёрный металлопрокат,Владимирская область,,Профсталь-Владимир,+7 (4922) 53-04-84,,profstal33.ru,
Чёрный металлопрокат,Владимирская область,,Прием лома,+7 (900) 583-51-72,,vladimirlom.mya5.ru,https://instagram.com/priemmetalolomavladimir
Чёрный металлопрокат,Владимирская область,,Прием металлолома № 3,+7 (930) 830-08-24,,визон-приемка.рф,"https://viber.click/79308300824,https://vk.com/vizonpriemka,https://wa.me/79308300824"
Чёрный металлопрокат,Владимирская область,,Металл-холдинг,+7 (4922) 49-40-05,,metall-holding.ru,
Чёрный металлопрокат,Владимирская область,,Приём металлолома № 2,+7 (903) 833-29-63,,визон-приемка.рф,"https://viber.click/79038332963,https://vk.com/vizonpriemka,https://wa.me/79038332963"
Строительные материалы,Владимирская область,,Кубометр,+7 (4922) 60-11-22,,,
Строительные материалы,Владимирская область,,СОК,+7 (4922) 53-86-52,,www.sok33.ru,
Строительные материалы,Владимирская область,,Строительные материалы,+7 (49246) 2-24-28,,stroidvorup.ru,
Строительные материалы,Владимирская область,,ВладСтройЦентр,+7 (4922) 46-74-46,,vsc-n.ru,
Строительные материалы,Владимирская область,,Крепкий дом,+7 (980) 583-33-33,,kd33.ru,https://www.instagram.com/kd33.ru/
Строительные материалы,Владимирская область,,Идеал,+7 (980) 756-75-13,,idealshop33.ru,"https://viber.click/79807567513,https://vk.com/ideal_vladimir,https://wa.me/79807567513"
Строительные материалы,Владимирская область,,Строительный Рынок,+7 (920) 620-03-23,,,"https://viber.click/89206200323,https://wa.me/89206200323,https://www.instagram.com/Stroyshop_pavlovskoe"
Строительные материалы,Владимирская область,,Аксон,8 (800) 100-49-00,,akson.ru,"https://facebook.com/Akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Торгово-производственная компания,Владимирская область,,Владимирский пряник,+7 (906) 562-62-90,,владимирский-пряник.рф,"http://facebook.com/profile.php?id=100009790269005,http://twitter.com/VladPryaniki,http://vk.com/id415904538"
Торгово-производственная компания,Владимирская область,,Торговая компания,+7 (920) 919-19-82,,,
Торгово-производственная компания,Владимирская область,,Мкпро,+7 (906) 611-13-33,,мкпро.рф,http://youtube.com/channel/UCdC1jSh-e5kIxhPL4r0jpyg
Торгово-производственная компания,Владимирская область,,ТПК Витекс,+7 (4922) 41-16-00,,,
Торгово-производственная компания,Владимирская область,,Владимир-Бетон,+7 (4922) 77-99-32,,www.vladbeton.ru,
Торгово-производственная компания,Владимирская область,,Автотенты,+7 (4922) 36-34-54,,tent33.ru,
Торгово-производственная компания,Владимирская область,,Юрьев-Польский Мясокомбинат,,,yupmk.ru,"https://vk.com/yupmk,https://www.facebook.com/yupmk33/,https://www.instagram.com/yupmk33/"
Строительная компания,Владимирская область,,СтройЭкоДом,+7 (920) 908-95-40,,stroyedom.ru,"https://vk.com/stroyedom,https://wa.me/79209089540,https://www.instagram.com/stroyedom/"
Строительная компания,Владимирская область,,ОлРАЙТ,+7 (4922) 45-60-33,,www.alright33.ru,"http://instagram.com/al33.info,http://youtube.com/channel/UCwnzwPxcnJ1tH1RuDW-Sb5w"
Строительная компания,Владимирская область,,УютСтрой,+7 (904) 251-88-05,,uytstroi33.ru,"https://vk.com/club69594330,https://www.instagram.com/uytstroi_33/,https://www.youtube.com/channel/UCxMUix7N2YEsQgqNk47q61w"
Строительная компания,Владимирская область,,Игротэк,+7 (4922) 32-15-44,,igrotek33.ru,"http://vk.com/igrotek33,https://www.facebook.com/groups/kvartira33/,https://www.instagram.com/igrotek_33/"
Строительная компания,Владимирская область,,Лучшие решения,+7 (920) 947-00-06,,lrhouse.ru,"http://youtube.com/channel/UCtIYds778xPLWHDlLiQN3BA,https://vk.com/lreshkvr,https://www.instagram.com/sk_lrhouse/"
Строительная компания,Владимирская область,,Инстройдом,+7 (920) 914-17-77,,instroidom.ru,"https://ok.ru/profile/560533183230,https://viber.click/89209141777,https://vk.com/instroidom,https://www.facebook.com/instroidom,https://www.instagram.com/instroidom,https://www.youtube.com/channel/UCVwhZQgUPp5tTf7ifaHt8Fg?view_as=subscriber"
Строительная компания,Владимирская область,,Стройматериалы,+7 (49243) 4-25-50,,,
Строительная компания,Владимирская область,,Трест 33,+7 (4922) 60-01-07,,трест33.рф,"https://t.me/89101713033,https://vk.com/trest_33,https://wa.me/89190071333,https://www.instagram.com/trest_33,https://www.youtube.com/channel/UCFHtieIyv6JujZYDuzwwNKg"
Строительная компания,Владимирская область,,Союз строителей Владимирской области,+7 (4922) 34-12-20,,ssvo33.ru,
Строительная компания,Владимирская область,,СтройМакс,+7 (4922) 46-64-63,"Состав Огнебиозащитный ОГНЕБОР тонированный (20кг) Яр Антисептик,Фиксатор ТИЗ для гибких связей (100шт),Гипсокартон (ГКЛ) 9,5х1200х2500 ДАНОГИПС (76шт/под)",stroimaks.ru,"https://viber.click/79014449000,https://wa.me/79019929000,https://www.instagram.com/stroimaks33"
Строительная компания,Владимирская область,,КСК,+7 (919) 009-40-44,,,https://vk.com/club160304468
